-20.118994712946005	-35.97497558966279
-19.59175586659694	-35.0657958984375
-19.066879272751976	-34.16333007859066
-18.42157983832294	-33.054565431084484
-17.731826304632705	-31.87072753859684
-17.10662388789933	-30.79772949265316
-16.581421375158243	-29.895751954521984
-16.075741767999716	-29.027587891556323
-15.553450583363883	-28.13171386765316
-15.018899918359239	-27.194091795943677
-14.53229487000499	-26.303955080453306
-13.932666659995448	-25.201171876862645
-13.272428600816056	-23.98815918015316
-12.733538985718042	-23.0489501953125
-11.961514829774387	-21.729614255018532
-11.326378823490813	-20.64819335984066
-10.717915057088248	-19.604370118118823
-10.012880802561995	-18.394287110771984
-9.4700565332314	-17.46179199172184
-8.962798594962806	-16.591430665459484
-8.427344322321005	-15.672973635606468
-7.711636065505445	-14.417846681550145
-7.1336889256490394	-13.364868163596839
-6.622536658542231	-12.431152349337935
-6.093980790290516	-11.465209961868823
-5.396135329385288	-10.189819337800145
-4.753718376043253	-9.015869142487645
-4.21918868960347	-8.040649414993823
-3.530550002702512	-6.784057619050145
-2.984550477063749	-5.787719726096839
-2.130956649198197	-4.2298583984375
-1.4241867064265534	-2.9400634760968387
-0.9178504946758039	-2.0161132854409516
-0.2964468012796715	-0.8818359412252903
0.2527580261230469	0.12097167829051614
0.8253250126144849	1.1546630831435323
1.3666372309089638	2.1262207040563226
1.8953971858136356	3.0748290992341936
2.402946471469477	3.9848632807843387
3.001068116282113	5.056884765625
3.6058788294903934	6.141235352493823
4.34327697660774	7.461669921875
5.025600432418287	8.682739251293242
5.653244017797988	9.805541987996548
6.265645981184207	10.901123043615371
6.7777023303788155	11.816772459540516
7.4781379700871184	13.068847652990371
8.120254516834393	14.217285154853016
8.727254866505973	15.304321286734194
9.578985215281136	16.827514650300145
10.218461990123615	17.972412107512355
10.882368087070063	19.160400390625
11.462017059675418	20.197021482978016
12.15810775657883	21.441528321709484
12.854780198074877	22.68701171921566
13.539878845447674	23.911376950331032
14.159629822243005	25.01831054734066
14.727062225225382	26.031494139693677
15.405464172014035	27.241943357046694
16.09178924479056	28.466918942518532
16.812147141376045	29.75366210984066
17.35494041419588	30.7235107421875
18.054708480485715	31.975219724699855
18.571590424049646	32.89953612955287
19.145061493618414	33.92517090123147
20.240009306930006	35.883178708609194
20.95319366431795	37.15783691452816
21.54367065365659	38.21301269577816
22.181266784726176	39.3516845703125
23.086498260498047	40.968139649834484
23.8125877387356	42.265380860771984
24.565269469749182	43.61071776924655
25.142257689964026	44.64257812406868
25.706504822766874	45.6517333984375
26.545669554616325	47.152099609375
27.121017456927802	48.17993163736537
27.716255188628566	49.24218750046566
28.563083649612963	50.753417967353016
29.320648192311637	52.10522460844368
30.1031494140625	53.502075193449855
30.689491272671148	54.548828123137355
31.476325988885947	55.95324707077816
32.53525543102296	57.84338378952816
33.245021820650436	59.109863283578306
34.08575439546257	60.61047363188118
35.1491394052282	62.508422850165516
35.900535584311	63.861206053290516
36.639774322276935	65.21643066592515
37.2023124700645	66.2506103492342
38.22601318452507	68.13220214750618
38.87991332926322	69.33374023530632
39.54463195858989	70.55505370907485
40.31389999383828	71.96850585890934
41.08470153727103	73.38500976702198
41.79002761805896	74.68103027157485
42.35225677507697	75.71423339890316
42.83061599673238	76.59326171828434
43.566795349819586	77.94616699079052
44.223098754824605	79.15258789015934
45.199481963180006	80.94726562360302
45.9427833550144	82.3137207007967
46.67613601661287	83.66271972702816
47.41931152262259	85.03027343424037
47.94346618570853	85.99499511579052
48.61714172398206	87.2354736328125
49.112071990268305	88.1469726585783
49.937519073777366	89.66687011625618
50.662422179593705	91.0017089820467
51.335342408157885	92.24047851981595
52.0200424202485	93.50085449079052
52.64886474516243	94.65820312453434
53.12734985444695	95.53894042782485
53.798233031935524	96.77355956751853
54.30441284115659	97.70495605515316
54.96997070370708	98.92932128766552
